confirmed,deaths,timestamp,province_state,long,country_region,timestamp.date,lat,recovered
30,0,1583409600,,78.0,India,2020-03-05,21.0,3
34,0,1583409600,,-19.0208,Iceland,2020-03-05,64.9631,0
2,0,1583409600,,19.5033,Hungary,2020-03-05,47.1625,0
0,0,1583409600,,-86.2419,Honduras,2020-03-05,15.2,0
0,0,1583409600,,12.4534,Holy See,2020-03-05,41.9029,0
0,0,1583409600,,-72.2852,Haiti,2020-03-05,18.9712,0
0,0,1583409600,,-58.75,Guyana,2020-03-05,5.0,0
0,0,1583409600,,-9.6966,Guinea,2020-03-05,9.9456,0
0,0,1583409600,,-90.2308,Guatemala,2020-03-05,15.7835,0
31,0,1583409600,,21.8243,Greece,2020-03-05,39.0742,0
5,0,1583409600,,69.3451,Pakistan,2020-03-05,30.3753,0
0,0,1583409600,,-9.4295,Liberia,2020-03-05,6.4281,0
0,0,1583409600,,-1.0232,Ghana,2020-03-05,7.9465,0
1,0,1583409600,,23.8813,Lithuania,2020-03-05,55.1694,0
2,0,1583409600,,-7.0926,Morocco,2020-03-05,31.7917,0
16,0,1583409600,,57.0,Oman,2020-03-05,21.0,2
87,0,1583409600,,8.4689,Norway,2020-03-05,60.472,0
1,0,1583409600,,21.7453,North Macedonia,2020-03-05,41.6086,0
1,0,1583409600,,8.6753,Nigeria,2020-03-05,9.082,0
0,0,1583409600,,8.0817,Niger,2020-03-05,17.6078,0
0,0,1583409600,,-85.2072,Nicaragua,2020-03-05,12.8654,0
3,0,1583409600,,174.886,New Zealand,2020-03-05,-40.9006,0
0,0,1583409600,Sint Maarten,-63.0548,Netherlands,2020-03-05,18.0425,0
0,0,1583409600,Curacao,-68.99,Netherlands,2020-03-05,12.1696,0
0,0,1583409600,Aruba,-70.0358,Netherlands,2020-03-05,12.5186,0
1,0,1583409600,,84.25,Nepal,2020-03-05,28.1667,1
0,0,1583409600,,18.4904,Namibia,2020-03-05,-22.9576,0
82,0,1583409600,,5.2913,Netherlands,2020-03-05,52.1326,
0,0,1583409600,,19.3,Montenegro,2020-03-05,42.5,0
0,0,1583409600,,10.9408,Mauritania,2020-03-05,21.0079,0
0,0,1583409600,,103.8467,Mongolia,2020-03-05,46.8625,0
1,0,1583409600,,6.1296,Luxembourg,2020-03-05,49.8153,0
0,0,1583409600,,46.8691,Madagascar,2020-03-05,-18.7669,0
50,0,1583409600,,112.5,Malaysia,2020-03-05,2.5,22
0,0,1583409600,,14.3754,Malta,2020-03-05,35.9375,0
0,0,1583409600,,73.2207,Maldives,2020-03-05,3.2028,0
0,0,1583409600,,57.5,Mauritius,2020-03-05,-20.2,0
5,0,1583409600,,-102.5528,Mexico,2020-03-05,23.6345,1
0,0,1583409600,,28.3699,Moldova,2020-03-05,47.4116,0
1,0,1583409600,,7.4167,Monaco,2020-03-05,43.7333,0
174,2,1583323200,Yunnan,101.487,China,2020-03-04,24.974,169
133,0,1583323200,Shanxi,112.2922,China,2020-03-04,37.5777,124
538,3,1583323200,Sichuan,102.7103,China,2020-03-04,30.6171,406
136,3,1583323200,Tianjin,117.323,China,2020-03-04,39.3054,124
1,0,1583323200,Tibet,88.0924,China,2020-03-04,31.6927,1
76,3,1583323200,Xinjiang,85.2401,China,2020-03-04,41.1129,69
0,0,1583323200,,-5.5471,Cote d'Ivoire,2020-03-04,7.54,0
1213,1,1583323200,Zhejiang,120.0934,China,2020-03-04,29.1832,1114
0,0,1583323200,,-74.2973,Colombia,2020-03-04,4.5709,0
0,0,1583323200,,21.7587,Congo (Brazzaville),2020-03-04,-4.0383,0
0,0,1583323200,,21.7587,Congo (Kinshasa),2020-03-04,-4.0383,0
0,0,1583323200,,-83.7534,Costa Rica,2020-03-04,9.7489,0
758,6,1583323200,Shandong,118.1498,China,2020-03-04,36.3427,516
338,3,1583323200,Shanghai,121.4491,China,2020-03-04,31.202,298
1272,22,1583323200,Henan,113.614,China,2020-03-04,33.882,1234
245,1,1583323200,Shaanxi,108.8701,China,2020-03-04,35.1917,223
18,0,1583323200,Qinghai,95.9956,China,2020-03-04,35.7452,18
75,0,1583323200,Ningxia,106.1655,China,2020-03-04,37.2692,69
10,0,1583323200,Macau,113.55,China,2020-03-04,22.1667,9
125,1,1583323200,Liaoning,122.6085,China,2020-03-04,41.2956,106
93,1,1583323200,Jilin,126.1923,China,2020-03-04,43.6661,86
935,1,1583323200,Jiangxi,115.7221,China,2020-03-04,27.614,884
631,0,1583323200,Jiangsu,119.455,China,2020-03-04,32.9711,577
75,1,1583323200,Inner Mongolia,113.9448,China,2020-03-04,44.0935,63
1018,4,1583323200,Hunan,111.7088,China,2020-03-04,27.6104,916
67332,2871,1583323200,Hubei,112.2707,China,2020-03-04,30.9756,38557
105,2,1583323200,Hong Kong,114.2,China,2020-03-04,22.3,37
706,6,1583323200,Diamond Princess,0.0,Cruise Ship,2020-03-04,0.0,10
10,0,1583323200,,15.2,Croatia,2020-03-04,45.1,0
0,0,1583323200,,39.7823,Eritrea,2020-03-04,15.1794,0
0,0,1583323200,,-80.0,Cuba,2020-03-04,22.0,0
0,0,1583323200,,40.4897,Ethiopia,2020-03-04,9.145,0
285,4,1583323200,,2.2137000000000002,France,2020-03-04,46.2276,
0,0,1583323200,Martinique,-61.0242,France,2020-03-04,14.6415,
0,0,1583323200,St Martin,-63.0501,France,2020-03-04,18.0708,0
3,0,1583323200,Saint Barthelemy,-62.8333,France,2020-03-04,17.9,0
0,0,1583323200,Reunion,55.2471,France,2020-03-04,-21.1351,0
0,0,1583323200,New Caledonia,165.618,France,2020-03-04,-20.9043,0
0,0,1583323200,Mayotte,45.1662,France,2020-03-04,-12.8275,0
0,0,1583323200,Guadeloupe,-61.5833,France,2020-03-04,16.25,0
0,0,1583323200,French Polynesia,149.4068,France,2020-03-04,-17.6797,0
0,0,1583323200,French Guiana,-53.1258,France,2020-03-04,3.9339,0
6,0,1583323200,,26.0,Finland,2020-03-04,64.0,1
0,0,1583323200,,178.065,Fiji,2020-03-04,-17.7134,0
0,0,1583323200,,31.4659,Eswatini,2020-03-04,-26.5225,0
0,0,1583323200,,33.4299,Cyprus,2020-03-04,35.1264,0
2,0,1583323200,,25.0136,Estonia,2020-03-04,58.5953,0
318,6,1583323200,Hebei,116.1306,China,2020-03-04,39.549,301
0,0,1583323200,,10.0,Equatorial Guinea,2020-03-04,1.5,0
0,0,1583323200,,-88.8965,El Salvador,2020-03-04,13.7942,0
2,0,1583323200,,30.0,Egypt,2020-03-04,26.0,1
10,0,1583323200,,-78.1834,Ecuador,2020-03-04,-1.8312,0
1,0,1583323200,,-70.1627,Dominican Republic,2020-03-04,18.7357,0
0,0,1583323200,,42.5903,Djibouti,2020-03-04,11.8251,0
10,0,1583323200,,9.5018,Denmark,2020-03-04,56.2639,
0,0,1583323200,Greenland,-42.6043,Denmark,2020-03-04,71.7069,0
1,0,1583323200,Faroe Islands,-6.9118,Denmark,2020-03-04,61.8926,0
8,0,1583323200,,15.473,Czechia,2020-03-04,49.8175,0
480,13,1583323200,Heilongjiang,127.7615,China,2020-03-04,47.862,373
1,0,1583323200,,65.0,Afghanistan,2020-03-04,33.0,0
168,5,1583323200,Hainan,109.7453,China,2020-03-04,19.1959,158
10,0,1583323200,Victoria,144.9631,Australia,2020-03-04,-37.8136,4
0,0,1583323200,,-63.5887,Bolivia,2020-03-04,-16.2902,0
0,0,1583323200,,90.4336,Bhutan,2020-03-04,27.5142,0
0,0,1583323200,,2.3158,Benin,2020-03-04,9.3077,0
23,0,1583323200,,4.0,Belgium,2020-03-04,50.8333,1
6,0,1583323200,,27.9534,Belarus,2020-03-04,53.7098,0
0,0,1583323200,,-59.5432,Barbados,2020-03-04,13.1939,0
0,0,1583323200,,90.3563,Bangladesh,2020-03-04,23.685,0
52,0,1583323200,,50.55,Bahrain,2020-03-04,26.0275,0
0,0,1583323200,,-77.3963,Bahamas,2020-03-04,25.0343,
3,0,1583323200,,47.5769,Azerbaijan,2020-03-04,40.1431,0
29,0,1583323200,,14.5501,Austria,2020-03-04,47.5162,0
2,1,1583323200,Western Australia,115.8605,Australia,2020-03-04,-31.9505,0
1,0,1583323200,Tasmania,145.9707,Australia,2020-03-04,-41.4545,0
4,0,1583323200,,-51.9253,Brazil,2020-03-04,-14.235,0
5,0,1583323200,South Australia,138.6007,Australia,2020-03-04,-34.9285,2
11,0,1583323200,Queensland,153.4,Australia,2020-03-04,-28.0167,1
1,0,1583323200,Northern Territory,130.8456,Australia,2020-03-04,-12.4634,0
22,1,1583323200,New South Wales,151.2093,Australia,2020-03-04,-33.8688,4
0,0,1583323200,Australian Capital Territory,149.0124,Australia,2020-03-04,-35.4735,0
1,0,1583323200,,45.0382,Armenia,2020-03-04,40.0691,0
1,0,1583323200,,-63.6167,Argentina,2020-03-04,-38.4161,0
0,0,1583323200,,-61.7964,Antigua and Barbuda,2020-03-04,17.0608,0
0,0,1583323200,,17.8739,Angola,2020-03-04,-11.2027,0
1,0,1583323200,,1.5218,Andorra,2020-03-04,42.5063,0
12,0,1583323200,,1.6596000000000002,Algeria,2020-03-04,28.0339,0
0,0,1583323200,,20.1683,Albania,2020-03-04,41.1533,0
0,0,1583323200,,17.6791,Bosnia and Herzegovina,2020-03-04,43.9159,0
0,0,1583323200,,114.7277,Brunei,2020-03-04,4.5353,0
146,2,1583323200,Guizhou,106.8748,China,2020-03-04,26.8154,114
1,0,1583323200,Quebec,-73.5491,Canada,2020-03-04,52.9399,0
252,2,1583323200,Guangxi,108.7881,China,2020-03-04,23.8298,210
1350,7,1583323200,Guangdong,113.4244,China,2020-03-04,23.3417,1133
0,0,1583323200,,-15.3101,Gambia,2020-03-04,13.443200000000001,
91,2,1583323200,Gansu,101.0583,China,2020-03-04,37.8099,87
296,1,1583323200,Fujian,117.9874,China,2020-03-04,26.0789,270
576,6,1583323200,Chongqing,107.874,China,2020-03-04,30.0572,502
418,8,1583323200,Beijing,116.4142,China,2020-03-04,40.1824,297
990,6,1583323200,Anhui,117.2264,China,2020-03-04,31.8257,956
1,0,1583323200,,-71.543,Chile,2020-03-04,-35.6751,0
0,0,1583323200,,18.7322,Chad,2020-03-04,15.4542,0
0,0,1583323200,,20.9394,Central African Republic,2020-03-04,6.6111,0
0,0,1583323200,Saskatchewan,-106.4509,Canada,2020-03-04,52.9399,0
0,0,1583323200,Prince Edward Island,-63.4168,Canada,2020-03-04,46.5107,0
0,0,1583323200,,25.4858,Bulgaria,2020-03-04,42.7339,0
20,0,1583323200,Ontario,-85.3232,Canada,2020-03-04,51.2538,3
0,0,1583323200,Nova Scotia,-63.7443,Canada,2020-03-04,44.682,0
0,0,1583323200,Newfoundland and Labrador,-57.6604,Canada,2020-03-04,53.1355,0
0,0,1583323200,New Brunswick,-66.4619,Canada,2020-03-04,46.5653,0
0,0,1583323200,Manitoba,-98.8139,Canada,2020-03-04,53.7609,0
0,0,1583323200,Grand Princess,-122.6655,Canada,2020-03-04,37.6489,0
12,0,1583323200,British Columbia,-123.1207,Canada,2020-03-04,49.2827,3
0,0,1583323200,Alberta,-116.5765,Canada,2020-03-04,53.9333,0
0,0,1583323200,,11.5021,Cameroon,2020-03-04,3.848,0
1,0,1583323200,,104.9167,Cambodia,2020-03-04,11.55,1
0,0,1583323200,,-23.0418,Cabo Verde,2020-03-04,16.5388,0
0,0,1583323200,,-1.5615999999999999,Burkina Faso,2020-03-04,12.2383,0
0,0,1583323200,,11.6094,Gabon,2020-03-04,-0.8037000000000001,0
1,0,1583323200,,19.1451,Poland,2020-03-04,51.9194,0
3,0,1583323200,,43.3569,Georgia,2020-03-04,42.3154,0
0,0,1583323200,,55.492,Seychelles,2020-03-04,-4.6796,0
42,1,1583323200,,121.0,Taiwan*,2020-03-04,23.7,12
90,0,1583323200,,8.2275,Switzerland,2020-03-04,46.8182,3
35,0,1583323200,,16.0,Sweden,2020-03-04,63.0,0
0,0,1583323200,,-56.0278,Suriname,2020-03-04,3.9193,0
0,0,1583323200,,30.2176,Sudan,2020-03-04,12.8628,0
1,0,1583323200,,81.0,Sri Lanka,2020-03-04,7.0,1
222,2,1583323200,,-4.0,Spain,2020-03-04,40.0,2
0,0,1583323200,,22.9375,South Africa,2020-03-04,-30.5595,0
0,0,1583323200,,46.1996,Somalia,2020-03-04,5.1521,0
0,0,1583323200,,14.9955,Slovenia,2020-03-04,46.1512,0
0,0,1583323200,,19.699,Slovakia,2020-03-04,48.669,0
110,0,1583323200,,103.8333,Singapore,2020-03-04,1.2833,78
0,0,1583323200,,21.0059,Serbia,2020-03-04,44.0165,0
43,1,1583323200,,101.0,Thailand,2020-03-04,15.0,31
4,0,1583323200,,-14.4524,Senegal,2020-03-04,14.4974,0
1,0,1583323200,,45.0,Saudi Arabia,2020-03-04,24.0,0
16,1,1583323200,,12.4578,San Marino,2020-03-04,43.9424,0
0,0,1583323200,,-61.2872,Saint Vincent and the Grenadines,2020-03-04,12.9843,0
0,0,1583323200,,-60.9789,Saint Lucia,2020-03-04,13.9094,0
0,0,1583323200,,29.8739,Rwanda,2020-03-04,-1.9403000000000001,0
3,0,1583323200,,90.0,Russia,2020-03-04,60.0,2
4,0,1583323200,,24.9668,Romania,2020-03-04,45.9432,1
8,0,1583323200,,51.1839,Qatar,2020-03-04,25.3548,0
5,0,1583323200,,-8.2245,Portugal,2020-03-04,39.3999,0
3,1,1583323200,,122.0,Philippines,2020-03-04,13.0,1
0,0,1583323200,,-75.0152,Peru,2020-03-04,-9.19,0
0,0,1583323200,,34.8888,Tanzania,2020-03-04,-6.369,0
0,0,1583323200,,0.8248000000000001,Togo,2020-03-04,8.6195,0
0,0,1583323200,,143.9555,Papua New Guinea,2020-03-04,-6.315,0
149,11,1583323200,,-95.7129,US,2020-03-04,37.0902,
0,0,1583323200,,-59.5432,Belize,2020-03-04,13.1939,
0,0,1583323200,,125.727539,Timor-Leste,2020-03-04,-8.874217,0
0,0,1583323200,,38.996815,Syria,2020-03-04,34.802075,0
0,0,1583323200,,35.529562,Mozambique,2020-03-04,-18.665695,0
0,0,1583323200,,-61.679,Grenada,2020-03-04,12.1165,0
0,0,1583323200,,-61.371,Dominica,2020-03-04,15.415,0
0,0,1583323200,Diamond Princess,0.0,Canada,2020-03-04,0.0,
0,0,1583323200,,30.0,Zimbabwe,2020-03-04,-20.0,0
0,0,1583323200,,28.2833,Zambia,2020-03-04,-15.4167,0
16,0,1583323200,,108.0,Vietnam,2020-03-04,16.0,16
0,0,1583323200,,-66.5897,Venezuela,2020-03-04,6.4238,0
0,0,1583323200,,64.5853,Uzbekistan,2020-03-04,41.3775,0
0,0,1583323200,,-55.7658,Uruguay,2020-03-04,-32.5228,0
0,0,1583323200,,-61.2225,Trinidad and Tobago,2020-03-04,10.6918,0
85,0,1583323200,,-3.436,United Kingdom,2020-03-04,55.3781,
0,0,1583323200,Montserrat,-62.1874,United Kingdom,2020-03-04,16.7425,0
0,0,1583323200,Isle of Man,-4.5481,United Kingdom,2020-03-04,54.2361,0
1,0,1583323200,Gibraltar,-5.3536,United Kingdom,2020-03-04,36.1408,0
0,0,1583323200,Channel Islands,-2.3644,United Kingdom,2020-03-04,49.3723,0
0,0,1583323200,Cayman Islands,-81.2546,United Kingdom,2020-03-04,19.3133,0
0,0,1583323200,Bermuda,-64.7505,United Kingdom,2020-03-04,32.3078,0
27,0,1583323200,,54.0,United Arab Emirates,2020-03-04,24.0,5
1,0,1583323200,,31.1656,Ukraine,2020-03-04,48.3794,0
0,0,1583323200,,32.0,Uganda,2020-03-04,1.0,0
0,0,1583323200,,35.2433,Turkey,2020-03-04,38.9637,0
1,0,1583323200,,9.0,Tunisia,2020-03-04,34.0,0
0,0,1583323200,,-58.4438,Paraguay,2020-03-04,-23.4425,0
262,0,1583323200,,9.0,Germany,2020-03-04,51.0,16
0,0,1583323200,,-80.7821,Panama,2020-03-04,8.538,0
2922,92,1583323200,,53.0,Iran,2020-03-04,32.0,552
1,0,1583323200,,24.6032,Latvia,2020-03-04,56.8796,0
0,0,1583323200,,74.7661,Kyrgyzstan,2020-03-04,41.2044,0
56,0,1583323200,,47.75,Kuwait,2020-03-04,29.5,0
5621,35,1583323200,,128.0,"Korea, South",2020-03-04,36.0,41
0,0,1583323200,,37.9062,Kenya,2020-03-04,-0.0236,0
0,0,1583323200,,66.9237,Kazakhstan,2020-03-04,48.0196,0
1,0,1583323200,,36.51,Jordan,2020-03-04,31.24,0
331,6,1583323200,,138.0,Japan,2020-03-04,36.0,43
0,0,1583323200,,-77.2975,Jamaica,2020-03-04,18.1096,0
3089,107,1583323200,,12.0,Italy,2020-03-04,43.0,276
15,0,1583323200,,35.0,Israel,2020-03-04,31.0,1
35,2,1583323200,,44.0,Iraq,2020-03-04,33.0,0
2,0,1583323200,,113.9213,Indonesia,2020-03-04,-0.7893,0
0,0,1583323200,,-9.4295,Liberia,2020-03-04,6.4281,0
28,0,1583323200,,78.0,India,2020-03-04,21.0,3
26,0,1583323200,,-19.0208,Iceland,2020-03-04,64.9631,0
2,0,1583323200,,19.5033,Hungary,2020-03-04,47.1625,0
0,0,1583323200,,-86.2419,Honduras,2020-03-04,15.2,0
0,0,1583323200,,12.4534,Holy See,2020-03-04,41.9029,0
0,0,1583323200,,-72.2852,Haiti,2020-03-04,18.9712,0
0,0,1583323200,,-58.75,Guyana,2020-03-04,5.0,0
0,0,1583323200,,-9.6966,Guinea,2020-03-04,9.9456,0
0,0,1583323200,,-90.2308,Guatemala,2020-03-04,15.7835,0
9,0,1583323200,,21.8243,Greece,2020-03-04,39.0742,0
0,0,1583323200,,-1.0232,Ghana,2020-03-04,7.9465,0
5,0,1583323200,,69.3451,Pakistan,2020-03-04,30.3753,0
13,0,1583323200,,35.8623,Lebanon,2020-03-04,33.8547,1
6,0,1583323200,,-7.6921,Ireland,2020-03-04,53.1424,0
1,0,1583323200,,9.55,Liechtenstein,2020-03-04,47.14,0
1,0,1583323200,,-7.0926,Morocco,2020-03-04,31.7917,0
1,0,1583323200,,23.8813,Lithuania,2020-03-04,55.1694,0
56,0,1583323200,,8.4689,Norway,2020-03-04,60.472,0
1,0,1583323200,,21.7453,North Macedonia,2020-03-04,41.6086,0
1,0,1583323200,,8.6753,Nigeria,2020-03-04,9.082,0
0,0,1583323200,,8.0817,Niger,2020-03-04,17.6078,0
0,0,1583323200,,-85.2072,Nicaragua,2020-03-04,12.8654,0
3,0,1583323200,,174.886,New Zealand,2020-03-04,-40.9006,0
38,0,1583323200,,5.2913,Netherlands,2020-03-04,52.1326,
0,0,1583323200,Curacao,-68.99,Netherlands,2020-03-04,12.1696,0
0,0,1583323200,Aruba,-70.0358,Netherlands,2020-03-04,12.5186,0
1,0,1583323200,,84.25,Nepal,2020-03-04,28.1667,1
0,0,1583323200,,18.4904,Namibia,2020-03-04,-22.9576,0
0,0,1583323200,Sint Maarten,-63.0548,Netherlands,2020-03-04,18.0425,0
0,0,1583323200,,19.3,Montenegro,2020-03-04,42.5,0
0,0,1583323200,,10.9408,Mauritania,2020-03-04,21.0079,0
15,0,1583323200,,57.0,Oman,2020-03-04,21.0,2
0,0,1583323200,,46.8691,Madagascar,2020-03-04,-18.7669,0
50,0,1583323200,,112.5,Malaysia,2020-03-04,2.5,22
0,0,1583323200,,73.2207,Maldives,2020-03-04,3.2028,0
0,0,1583323200,,14.3754,Malta,2020-03-04,35.9375,0
1,0,1583323200,,6.1296,Luxembourg,2020-03-04,49.8153,0
0,0,1583323200,,57.5,Mauritius,2020-03-04,-20.2,0
0,0,1583323200,,28.3699,Moldova,2020-03-04,47.4116,0
1,0,1583323200,,7.4167,Monaco,2020-03-04,43.7333,0
0,0,1583323200,,103.8467,Mongolia,2020-03-04,46.8625,0
5,0,1583323200,,-102.5528,Mexico,2020-03-04,23.6345,1
174,2,1583236800,Yunnan,101.487,China,2020-03-03,24.974,169
133,0,1583236800,Shanxi,112.2922,China,2020-03-03,37.5777,124
538,3,1583236800,Sichuan,102.7103,China,2020-03-03,30.6171,394
136,3,1583236800,Tianjin,117.323,China,2020-03-03,39.3054,124
1,0,1583236800,Tibet,88.0924,China,2020-03-03,31.6927,1
76,3,1583236800,Xinjiang,85.2401,China,2020-03-03,41.1129,68
0,0,1583236800,,-74.2973,Colombia,2020-03-03,4.5709,0
1213,1,1583236800,Zhejiang,120.0934,China,2020-03-03,29.1832,1093
0,0,1583236800,,21.7587,Congo (Brazzaville),2020-03-03,-4.0383,0
0,0,1583236800,,21.7587,Congo (Kinshasa),2020-03-03,-4.0383,0
0,0,1583236800,,-83.7534,Costa Rica,2020-03-03,9.7489,0
758,6,1583236800,Shandong,118.1498,China,2020-03-03,36.3427,511
338,3,1583236800,Shanghai,121.4491,China,2020-03-03,31.202,294
1272,22,1583236800,Henan,113.614,China,2020-03-03,33.882,1231
245,1,1583236800,Shaanxi,108.8701,China,2020-03-03,35.1917,216
18,0,1583236800,Qinghai,95.9956,China,2020-03-03,35.7452,18
74,0,1583236800,Ningxia,106.1655,China,2020-03-03,37.2692,69
10,0,1583236800,Macau,113.55,China,2020-03-03,22.1667,9
125,1,1583236800,Liaoning,122.6085,China,2020-03-03,41.2956,106
93,1,1583236800,Jilin,126.1923,China,2020-03-03,43.6661,83
935,1,1583236800,Jiangxi,115.7221,China,2020-03-03,27.614,870
631,0,1583236800,Jiangsu,119.455,China,2020-03-03,32.9711,562
75,1,1583236800,Inner Mongolia,113.9448,China,2020-03-03,44.0935,59
1018,4,1583236800,Hunan,111.7088,China,2020-03-03,27.6104,906
67217,2835,1583236800,Hubei,112.2707,China,2020-03-03,30.9756,36208
100,2,1583236800,Hong Kong,114.2,China,2020-03-03,22.3,37
9,0,1583236800,,15.2,Croatia,2020-03-03,45.1,0
0,0,1583236800,,-5.5471,Cote d'Ivoire,2020-03-03,7.54,0
0,0,1583236800,Martinique,-61.0242,France,2020-03-03,14.6415,
706,6,1583236800,Diamond Princess,0.0,Cruise Ship,2020-03-03,0.0,10
0,0,1583236800,,31.4659,Eswatini,2020-03-03,-26.5225,0
318,6,1583236800,Hebei,116.1306,China,2020-03-03,39.549,300
0,0,1583236800,St Martin,-63.0501,France,2020-03-03,18.0708,0
0,0,1583236800,Saint Barthelemy,-62.8333,France,2020-03-03,17.9,0
0,0,1583236800,Reunion,55.2471,France,2020-03-03,-21.1351,0
0,0,1583236800,New Caledonia,165.618,France,2020-03-03,-20.9043,0
0,0,1583236800,Mayotte,45.1662,France,2020-03-03,-12.8275,0
0,0,1583236800,Guadeloupe,-61.5833,France,2020-03-03,16.25,0
0,0,1583236800,French Polynesia,149.4068,France,2020-03-03,-17.6797,0
0,0,1583236800,French Guiana,-53.1258,France,2020-03-03,3.9339,0
6,0,1583236800,,26.0,Finland,2020-03-03,64.0,1
0,0,1583236800,,178.065,Fiji,2020-03-03,-17.7134,0
0,0,1583236800,,40.4897,Ethiopia,2020-03-03,9.145,0
2,0,1583236800,,25.0136,Estonia,2020-03-03,58.5953,0
0,0,1583236800,,-80.0,Cuba,2020-03-03,22.0,0
0,0,1583236800,,39.7823,Eritrea,2020-03-03,15.1794,0
0,0,1583236800,,10.0,Equatorial Guinea,2020-03-03,1.5,0
0,0,1583236800,,-88.8965,El Salvador,2020-03-03,13.7942,0
2,0,1583236800,,30.0,Egypt,2020-03-03,26.0,1
7,0,1583236800,,-78.1834,Ecuador,2020-03-03,-1.8312,0
1,0,1583236800,,-70.1627,Dominican Republic,2020-03-03,18.7357,0
0,0,1583236800,,42.5903,Djibouti,2020-03-03,11.8251,0
6,0,1583236800,,9.5018,Denmark,2020-03-03,56.2639,
0,0,1583236800,Greenland,-42.6043,Denmark,2020-03-03,71.7069,0
0,0,1583236800,Faroe Islands,-6.9118,Denmark,2020-03-03,61.8926,0
5,0,1583236800,,15.473,Czechia,2020-03-03,49.8175,0
0,0,1583236800,,33.4299,Cyprus,2020-03-03,35.1264,0
480,13,1583236800,Heilongjiang,127.7615,China,2020-03-03,47.862,366
0,0,1583236800,,114.7277,Brunei,2020-03-03,4.5353,0
168,5,1583236800,Hainan,109.7453,China,2020-03-03,19.1959,155
3,0,1583236800,South Australia,138.6007,Australia,2020-03-03,-34.9285,2
0,0,1583236800,,2.3158,Benin,2020-03-03,9.3077,0
13,0,1583236800,,4.0,Belgium,2020-03-03,50.8333,1
1,0,1583236800,,27.9534,Belarus,2020-03-03,53.7098,0
0,0,1583236800,,-59.5432,Barbados,2020-03-03,13.1939,0
0,0,1583236800,,90.3563,Bangladesh,2020-03-03,23.685,0
49,0,1583236800,,50.55,Bahrain,2020-03-03,26.0275,0
0,0,1583236800,,-77.3963,Bahamas,2020-03-03,25.0343,
3,0,1583236800,,47.5769,Azerbaijan,2020-03-03,40.1431,0
21,0,1583236800,,14.5501,Austria,2020-03-03,47.5162,0
2,1,1583236800,Western Australia,115.8605,Australia,2020-03-03,-31.9505,0
9,0,1583236800,Victoria,144.9631,Australia,2020-03-03,-37.8136,4
1,0,1583236800,Tasmania,145.9707,Australia,2020-03-03,-41.4545,0
11,0,1583236800,Queensland,153.4,Australia,2020-03-03,-28.0167,1
0,0,1583236800,,-63.5887,Bolivia,2020-03-03,-16.2902,0
0,0,1583236800,Northern Territory,130.8456,Australia,2020-03-03,-12.4634,0
13,0,1583236800,New South Wales,151.2093,Australia,2020-03-03,-33.8688,4
0,0,1583236800,Australian Capital Territory,149.0124,Australia,2020-03-03,-35.4735,0
1,0,1583236800,,45.0382,Armenia,2020-03-03,40.0691,0
1,0,1583236800,,-63.6167,Argentina,2020-03-03,-38.4161,0
0,0,1583236800,,-61.7964,Antigua and Barbuda,2020-03-03,17.0608,0
0,0,1583236800,,17.8739,Angola,2020-03-03,-11.2027,0
1,0,1583236800,,1.5218,Andorra,2020-03-03,42.5063,0
5,0,1583236800,,1.6596000000000002,Algeria,2020-03-03,28.0339,0
0,0,1583236800,,20.1683,Albania,2020-03-03,41.1533,0
1,0,1583236800,,65.0,Afghanistan,2020-03-03,33.0,0
0,0,1583236800,,11.6094,Gabon,2020-03-03,-0.8037000000000001,0
0,0,1583236800,,90.4336,Bhutan,2020-03-03,27.5142,0
0,0,1583236800,,17.6791,Bosnia and Herzegovina,2020-03-03,43.9159,0
146,2,1583236800,Guizhou,106.8748,China,2020-03-03,26.8154,114
0,0,1583236800,Prince Edward Island,-63.4168,Canada,2020-03-03,46.5107,0
252,2,1583236800,Guangxi,108.7881,China,2020-03-03,23.8298,202
1350,7,1583236800,Guangdong,113.4244,China,2020-03-03,23.3417,1101
91,2,1583236800,Gansu,101.0583,China,2020-03-03,37.8099,86
296,1,1583236800,Fujian,117.9874,China,2020-03-03,26.0789,260
576,6,1583236800,Chongqing,107.874,China,2020-03-03,30.0572,490
414,8,1583236800,Beijing,116.4142,China,2020-03-03,40.1824,288
990,6,1583236800,Anhui,117.2264,China,2020-03-03,31.8257,936
1,0,1583236800,,-71.543,Chile,2020-03-03,-35.6751,0
0,0,1583236800,,18.7322,Chad,2020-03-03,15.4542,0
0,0,1583236800,,20.9394,Central African Republic,2020-03-03,6.6111,0
0,0,1583236800,Saskatchewan,-106.4509,Canada,2020-03-03,52.9399,0
1,0,1583236800,Quebec,-73.5491,Canada,2020-03-03,52.9399,0
20,0,1583236800,Ontario,-85.3232,Canada,2020-03-03,51.2538,3
2,0,1583236800,,-51.9253,Brazil,2020-03-03,-14.235,0
0,0,1583236800,Nova Scotia,-63.7443,Canada,2020-03-03,44.682,0
0,0,1583236800,Newfoundland and Labrador,-57.6604,Canada,2020-03-03,53.1355,0
0,0,1583236800,New Brunswick,-66.4619,Canada,2020-03-03,46.5653,0
0,0,1583236800,Manitoba,-98.8139,Canada,2020-03-03,53.7609,0
0,0,1583236800,Grand Princess,-122.6655,Canada,2020-03-03,37.6489,0
9,0,1583236800,British Columbia,-123.1207,Canada,2020-03-03,49.2827,3
